SKU_ID,Supplier_ID,Material_Category,UOM,Unit_Weight_KG,Base_Price_EUR
SKU-2026-21332,SUP-NCR-054,Steel_Forging,EA,3.0,5.01
SKU-2026-21333,SUP-CHE-086,Alum_Casting,EA,6.19,12.71
SKU-2026-21334,SUP-PUN-037,Steel_Forging,EA,6.76,33.57
SKU-2026-21335,SUP-CHE-119,Electronics,KG,4.29,28.52
SKU-2026-21336,SUP-CHE-092,Alum_Casting,EA,1.37,17.58
SKU-2026-21337,SUP-PUN-031,Alum_Casting,EA,2.8,5.92
SKU-2026-21338,SUP-PUN-096,Alum_Casting,KG,0.98,49.63
SKU-2026-21339,SUP-NCR-021,Alum_Casting,EA,3.49,33.05
SKU-2026-21340,SUP-CHE-016,Alum_Casting,EA,5.62,25.35
SKU-2026-21341,SUP-NCR-078,Steel_Forging,EA,17.76,23.78
SKU-2026-21342,SUP-NCR-034,Alum_Casting,EA,8.37,14.96
SKU-2026-21343,SUP-NCR-001,Alum_Casting,EA,2.77,30.36
SKU-2026-21344,SUP-NCR-034,Alum_Casting,EA,10.98,16.81
SKU-2026-21345,SUP-CHE-056,Alum_Casting,KG,6.6,48.8
SKU-2026-21346,SUP-CHE-119,Electronics,EA,3.27,11.9
SKU-2026-21347,SUP-CHE-033,Alum_Casting,EA,6.64,33.13
SKU-2026-21348,SUP-PUN-110,Electronics,EA,3.77,7.26
SKU-2026-21349,SUP-CHE-045,Electronics,EA,2.88,9.69
SKU-2026-21350,SUP-PUN-018,Alum_Casting,EA,2.74,18.51
SKU-2026-21351,SUP-PUN-023,Steel_Forging,EA,1.75,12.14
SKU-2026-21352,SUP-NCR-107,Steel_Forging,EA,8.4,17.84
SKU-2026-21353,SUP-CHE-088,Steel_Forging,EA,6.02,8.12
SKU-2026-21354,SUP-CHE-014,Electronics,EA,6.01,48.45
SKU-2026-21355,SUP-PUN-003,Alum_Casting,EA,5.28,46.69
SKU-2026-21356,SUP-CHE-045,Electronics,KG,0.51,37.09
SKU-2026-21357,SUP-PUN-096,Steel_Forging,KG,3.98,24.34
SKU-2026-21358,SUP-CHE-081,Steel_Forging,EA,1.42,29.14
SKU-2026-21359,SUP-PUN-025,Alum_Casting,EA,3.81,30.14
SKU-2026-21360,SUP-CHE-084,Steel_Forging,KG,9.01,49.84
SKU-2026-21361,SUP-NCR-034,Steel_Forging,KG,1.26,42.43
SKU-2026-21362,SUP-PUN-096,Alum_Casting,KG,11.62,12.02
SKU-2026-21363,SUP-CHE-026,Alum_Casting,EA,11.2,10.74
SKU-2026-21364,SUP-CHE-113,Electronics,KG,1.81,5.96
SKU-2026-21365,SUP-CHE-045,Electronics,EA,2.4,7.83
SKU-2026-21366,SUP-PUN-117,Alum_Casting,EA,11.26,22.63
SKU-2026-21367,SUP-PUN-112,Electronics,EA,1.08,34.95
SKU-2026-21368,SUP-PUN-110,Alum_Casting,KG,1.33,6.92
SKU-2026-21369,SUP-PUN-047,Alum_Casting,KG,3.12,43.39
SKU-2026-21370,SUP-CHE-026,Alum_Casting,KG,11.33,31.26
SKU-2026-21371,SUP-PUN-072,Steel_Forging,EA,7.76,5.12
SKU-2026-21372,SUP-NCR-104,Electronics,EA,15.35,28.37
SKU-2026-21373,SUP-NCR-091,Steel_Forging,EA,2.37,39.32
SKU-2026-21374,SUP-NCR-102,Electronics,KG,2.59,16.54
SKU-2026-21375,SUP-CHE-036,Steel_Forging,KG,5.08,18.02
SKU-2026-21376,SUP-PUN-055,Alum_Casting,EA,5.38,26.42
SKU-2026-21377,SUP-PUN-023,Steel_Forging,EA,1.55,20.29
SKU-2026-21378,SUP-PUN-047,Electronics,EA,4.45,17.06
SKU-2026-21379,SUP-PUN-083,Steel_Forging,EA,1.48,47.98
SKU-2026-21380,SUP-CHE-080,Alum_Casting,EA,0.56,7.56
SKU-2026-21381,SUP-CHE-097,Steel_Forging,KG,4.14,45.87
SKU-2026-21382,SUP-CHE-043,Alum_Casting,EA,1.94,32.34
SKU-2026-21383,SUP-CHE-079,Electronics,KG,5.04,6.39
SKU-2026-21384,SUP-PUN-068,Alum_Casting,EA,7.75,17.55
SKU-2026-21385,SUP-NCR-058,Alum_Casting,EA,0.32,34.37
SKU-2026-21386,SUP-CHE-022,Electronics,KG,10.01,41.97
SKU-2026-21387,SUP-PUN-018,Steel_Forging,EA,1.19,30.14
SKU-2026-21388,SUP-PUN-018,Alum_Casting,EA,6.73,16.42
SKU-2026-21389,SUP-NCR-021,Electronics,EA,8.36,6.1
SKU-2026-21390,SUP-NCR-013,Steel_Forging,EA,6.95,40.89
SKU-2026-21391,SUP-CHE-095,Steel_Forging,EA,2.7,27.25
SKU-2026-21392,SUP-NCR-001,Electronics,EA,8.0,21.51
SKU-2026-21393,SUP-PUN-025,Electronics,EA,0.43,31.19
SKU-2026-21394,SUP-CHE-056,Electronics,KG,2.15,16.9
SKU-2026-21395,SUP-PUN-105,Electronics,EA,1.49,49.04
SKU-2026-21396,SUP-NCR-078,Electronics,KG,14.38,7.9
SKU-2026-21397,SUP-NCR-073,Steel_Forging,EA,4.79,37.86
SKU-2026-21398,SUP-PUN-011,Electronics,EA,1.95,46.38
SKU-2026-21399,SUP-PUN-111,Electronics,EA,2.88,45.06
SKU-2026-21400,SUP-NCR-049,Steel_Forging,EA,1.9,16.65
SKU-2026-21401,SUP-NCR-082,Electronics,KG,4.28,35.46
SKU-2026-21402,SUP-CHE-116,Alum_Casting,EA,3.62,16.53
SKU-2026-21403,SUP-PUN-050,Steel_Forging,EA,7.57,22.67
SKU-2026-21404,SUP-CHE-113,Alum_Casting,EA,7.07,26.27
SKU-2026-21405,SUP-CHE-016,Alum_Casting,EA,8.01,11.53
SKU-2026-21406,SUP-NCR-104,Electronics,EA,5.6,22.53
SKU-2026-21407,SUP-CHE-079,Alum_Casting,EA,6.1,12.89
SKU-2026-21408,SUP-PUN-096,Electronics,EA,1.05,21.79
SKU-2026-21409,SUP-PUN-018,Alum_Casting,EA,11.97,12.55
SKU-2026-21410,SUP-CHE-009,Alum_Casting,EA,4.0,38.89
SKU-2026-21411,SUP-CHE-048,Electronics,EA,7.18,31.46
SKU-2026-21412,SUP-CHE-090,Alum_Casting,EA,4.85,37.99
SKU-2026-21413,SUP-PUN-018,Alum_Casting,EA,7.46,17.61
SKU-2026-21414,SUP-PUN-103,Electronics,EA,3.06,6.0
SKU-2026-21415,SUP-PUN-025,Electronics,EA,10.43,25.5
SKU-2026-21416,SUP-NCR-027,Electronics,EA,4.05,6.68
SKU-2026-21417,SUP-PUN-077,Steel_Forging,EA,2.7,25.86
SKU-2026-21418,SUP-CHE-084,Steel_Forging,EA,6.58,10.28
SKU-2026-21419,SUP-PUN-076,Alum_Casting,EA,3.1,30.83
SKU-2026-21420,SUP-CHE-019,Electronics,EA,4.84,8.14
SKU-2026-21421,SUP-NCR-098,Electronics,EA,6.33,43.59
SKU-2026-21422,SUP-PUN-083,Electronics,EA,0.46,49.86
SKU-2026-21423,SUP-PUN-112,Steel_Forging,EA,2.63,38.75
SKU-2026-21424,SUP-CHE-041,Alum_Casting,EA,5.72,43.78
SKU-2026-21425,SUP-PUN-007,Steel_Forging,EA,5.99,29.43
SKU-2026-21426,SUP-NCR-058,Alum_Casting,EA,1.62,48.15
SKU-2026-21427,SUP-CHE-056,Alum_Casting,EA,13.28,43.22
SKU-2026-21428,SUP-PUN-105,Alum_Casting,EA,3.12,46.01
SKU-2026-21429,SUP-PUN-103,Alum_Casting,EA,1.53,11.27
SKU-2026-21430,SUP-PUN-075,Steel_Forging,KG,3.02,25.4
SKU-2026-21431,SUP-CHE-042,Steel_Forging,KG,1.93,7.8
SKU-2026-21432,SUP-CHE-097,Steel_Forging,EA,0.95,45.0
SKU-2026-21433,SUP-PUN-105,Electronics,EA,1.59,45.35
SKU-2026-21434,SUP-NCR-114,Steel_Forging,KG,1.88,41.19
SKU-2026-21435,SUP-NCR-073,Electronics,EA,12.93,19.3
SKU-2026-21436,SUP-NCR-098,Alum_Casting,EA,4.91,8.02
SKU-2026-21437,SUP-CHE-000,Steel_Forging,EA,6.62,39.73
SKU-2026-21438,SUP-CHE-014,Alum_Casting,EA,4.85,44.98
SKU-2026-21439,SUP-CHE-084,Alum_Casting,EA,5.52,46.17
SKU-2026-21440,SUP-NCR-049,Electronics,EA,10.14,35.61
SKU-2026-21441,SUP-CHE-030,Electronics,EA,2.25,31.49
SKU-2026-21442,SUP-NCR-046,Steel_Forging,EA,7.84,42.91
SKU-2026-21443,SUP-NCR-067,Electronics,KG,14.75,45.84
SKU-2026-21444,SUP-PUN-031,Steel_Forging,EA,8.88,15.76
SKU-2026-21445,SUP-PUN-040,Electronics,EA,4.03,13.24
SKU-2026-21446,SUP-CHE-115,Electronics,EA,4.33,40.56
SKU-2026-21447,SUP-NCR-078,Alum_Casting,EA,3.09,32.0
SKU-2026-21448,SUP-CHE-080,Electronics,EA,4.09,46.75
SKU-2026-21449,SUP-NCR-069,Alum_Casting,EA,2.38,8.49
SKU-2026-21450,SUP-CHE-116,Alum_Casting,EA,2.61,49.09
SKU-2026-21451,SUP-PUN-112,Alum_Casting,EA,1.94,18.74
SKU-2026-21452,SUP-CHE-097,Electronics,KG,3.04,16.08
SKU-2026-21453,SUP-NCR-082,Steel_Forging,EA,3.2,49.62
SKU-2026-21454,SUP-NCR-001,Alum_Casting,KG,7.04,49.0
SKU-2026-21455,SUP-CHE-095,Electronics,EA,3.36,7.4
SKU-2026-21456,SUP-CHE-005,Electronics,EA,13.61,8.73
SKU-2026-21457,SUP-CHE-097,Alum_Casting,KG,10.22,21.51
SKU-2026-21458,SUP-CHE-062,Alum_Casting,EA,1.76,15.82
SKU-2026-21459,SUP-CHE-042,Alum_Casting,EA,1.28,43.3
SKU-2026-21460,SUP-CHE-026,Alum_Casting,KG,8.52,23.24
SKU-2026-21461,SUP-NCR-078,Electronics,KG,13.3,31.9
SKU-2026-21462,SUP-CHE-006,Steel_Forging,KG,8.67,36.36
SKU-2026-21463,SUP-NCR-091,Electronics,EA,1.38,9.01
SKU-2026-21464,SUP-CHE-070,Steel_Forging,EA,3.52,38.18
SKU-2026-21465,SUP-NCR-104,Electronics,EA,0.34,15.59
SKU-2026-21466,SUP-PUN-111,Electronics,EA,12.68,37.99
SKU-2026-21467,SUP-CHE-022,Alum_Casting,EA,2.77,42.97
SKU-2026-21468,SUP-PUN-109,Alum_Casting,EA,0.83,25.41
SKU-2026-21469,SUP-PUN-072,Steel_Forging,EA,8.94,7.58
SKU-2026-21470,SUP-PUN-077,Electronics,EA,1.8,13.88
SKU-2026-21471,SUP-PUN-096,Steel_Forging,EA,2.47,20.66
SKU-2026-21472,SUP-CHE-095,Alum_Casting,EA,7.34,37.88
SKU-2026-21473,SUP-PUN-110,Steel_Forging,KG,2.93,26.91
SKU-2026-21474,SUP-NCR-114,Electronics,EA,7.51,47.53
SKU-2026-21475,SUP-CHE-014,Electronics,KG,6.37,32.47
SKU-2026-21476,SUP-NCR-053,Electronics,EA,1.7,12.34
SKU-2026-21477,SUP-PUN-007,Alum_Casting,KG,3.09,13.36
SKU-2026-21478,SUP-PUN-075,Electronics,KG,0.81,36.9
SKU-2026-21479,SUP-NCR-093,Alum_Casting,EA,8.22,26.35
SKU-2026-21480,SUP-NCR-102,Electronics,EA,3.7,27.24
SKU-2026-21481,SUP-NCR-001,Steel_Forging,EA,3.99,43.67
SKU-2026-21482,SUP-NCR-035,Alum_Casting,EA,2.77,19.49
SKU-2026-21483,SUP-CHE-038,Alum_Casting,KG,1.54,24.06
SKU-2026-21484,SUP-PUN-083,Alum_Casting,KG,5.94,18.7
SKU-2026-21485,SUP-NCR-054,Alum_Casting,EA,1.47,28.19
SKU-2026-21486,SUP-NCR-071,Steel_Forging,EA,2.56,42.9
SKU-2026-21487,SUP-PUN-101,Steel_Forging,EA,4.63,8.59
SKU-2026-21488,SUP-CHE-051,Steel_Forging,KG,15.91,45.98
SKU-2026-21489,SUP-PUN-109,Steel_Forging,KG,1.7,14.79
SKU-2026-21490,SUP-PUN-068,Alum_Casting,EA,2.6,31.36
SKU-2026-21491,SUP-PUN-008,Steel_Forging,KG,2.06,49.8
SKU-2026-21492,SUP-PUN-065,Alum_Casting,EA,5.89,41.42
SKU-2026-21493,SUP-PUN-015,Alum_Casting,EA,9.41,45.35
SKU-2026-21494,SUP-PUN-029,Alum_Casting,EA,6.71,15.03
SKU-2026-21495,SUP-PUN-023,Electronics,KG,2.09,43.13
SKU-2026-21496,SUP-PUN-039,Electronics,EA,13.42,49.89
SKU-2026-21497,SUP-CHE-005,Alum_Casting,EA,11.51,49.68
SKU-2026-21498,SUP-CHE-032,Alum_Casting,EA,24.09,8.6
SKU-2026-21499,SUP-PUN-044,Electronics,EA,2.08,32.83
SKU-2026-21500,SUP-PUN-110,Steel_Forging,EA,9.19,18.34
SKU-2026-21501,SUP-PUN-031,Electronics,EA,0.76,16.75
SKU-2026-21502,SUP-NCR-118,Steel_Forging,KG,4.36,12.52
SKU-2026-21503,SUP-NCR-054,Electronics,EA,4.09,24.08
SKU-2026-21504,SUP-NCR-049,Steel_Forging,EA,4.77,24.91
SKU-2026-21505,SUP-NCR-021,Steel_Forging,EA,6.87,26.92
SKU-2026-21506,SUP-CHE-043,Alum_Casting,EA,1.46,16.28
SKU-2026-21507,SUP-CHE-066,Electronics,KG,9.45,25.41
SKU-2026-21508,SUP-CHE-115,Steel_Forging,EA,4.12,7.8
SKU-2026-21509,SUP-NCR-069,Steel_Forging,KG,2.72,38.21
SKU-2026-21510,SUP-CHE-087,Steel_Forging,EA,2.12,32.4
SKU-2026-21511,SUP-PUN-099,Alum_Casting,EA,10.1,16.37
SKU-2026-21512,SUP-NCR-082,Steel_Forging,EA,4.33,30.13
SKU-2026-21513,SUP-NCR-118,Alum_Casting,KG,0.95,8.66
SKU-2026-21514,SUP-PUN-023,Alum_Casting,EA,2.08,7.37
SKU-2026-21515,SUP-PUN-044,Electronics,KG,1.07,22.8
SKU-2026-21516,SUP-CHE-005,Steel_Forging,EA,8.05,33.5
SKU-2026-21517,SUP-PUN-109,Alum_Casting,EA,0.66,13.79
SKU-2026-21518,SUP-CHE-095,Electronics,EA,11.42,11.02
SKU-2026-21519,SUP-PUN-096,Alum_Casting,EA,5.04,25.13
SKU-2026-21520,SUP-CHE-041,Steel_Forging,EA,6.21,28.48
SKU-2026-21521,SUP-CHE-009,Alum_Casting,KG,4.24,47.25
SKU-2026-21522,SUP-CHE-094,Electronics,EA,11.73,29.77
SKU-2026-21523,SUP-CHE-090,Electronics,EA,6.37,32.74
SKU-2026-21524,SUP-CHE-048,Electronics,KG,0.51,40.71
SKU-2026-21525,SUP-NCR-035,Alum_Casting,EA,2.05,8.42
SKU-2026-21526,SUP-CHE-045,Steel_Forging,EA,4.25,25.62
SKU-2026-21527,SUP-CHE-092,Steel_Forging,EA,8.75,24.98
SKU-2026-21528,SUP-PUN-064,Steel_Forging,EA,4.4,24.28
SKU-2026-21529,SUP-NCR-107,Electronics,EA,3.2,23.2
SKU-2026-21530,SUP-CHE-115,Alum_Casting,EA,0.7,21.03
SKU-2026-21531,SUP-PUN-061,Electronics,EA,7.3,16.75
SKU-2026-21532,SUP-CHE-041,Steel_Forging,EA,3.39,28.79
SKU-2026-21533,SUP-CHE-087,Alum_Casting,EA,3.87,17.25
SKU-2026-21534,SUP-PUN-112,Alum_Casting,EA,6.45,19.25
SKU-2026-21535,SUP-NCR-107,Electronics,KG,9.82,9.96
SKU-2026-21536,SUP-CHE-028,Alum_Casting,EA,7.73,13.57
SKU-2026-21537,SUP-PUN-015,Steel_Forging,EA,11.84,43.14
SKU-2026-21538,SUP-CHE-081,Electronics,EA,1.49,27.19
SKU-2026-21539,SUP-CHE-052,Steel_Forging,EA,2.98,39.47
SKU-2026-21540,SUP-NCR-067,Alum_Casting,EA,1.41,6.49
SKU-2026-21541,SUP-CHE-066,Alum_Casting,EA,2.6,22.26
SKU-2026-21542,SUP-CHE-066,Steel_Forging,EA,8.73,16.77
SKU-2026-21543,SUP-PUN-059,Alum_Casting,EA,2.5,18.52
SKU-2026-21544,SUP-CHE-052,Electronics,EA,7.38,7.82
SKU-2026-21545,SUP-NCR-012,Steel_Forging,KG,5.75,20.55
SKU-2026-21546,SUP-PUN-017,Electronics,KG,10.82,15.46
SKU-2026-21547,SUP-PUN-007,Electronics,EA,5.17,43.96
SKU-2026-21548,SUP-CHE-036,Electronics,EA,6.93,46.66
SKU-2026-21549,SUP-PUN-117,Electronics,EA,1.92,21.27
SKU-2026-21550,SUP-CHE-052,Steel_Forging,EA,1.61,26.34
SKU-2026-21551,SUP-PUN-003,Electronics,EA,5.68,10.18
SKU-2026-21552,SUP-PUN-047,Steel_Forging,EA,10.96,34.38
SKU-2026-21553,SUP-PUN-017,Electronics,EA,1.72,6.54
SKU-2026-21554,SUP-NCR-106,Steel_Forging,KG,2.25,14.8
SKU-2026-21555,SUP-PUN-011,Steel_Forging,KG,7.4,26.8
SKU-2026-21556,SUP-CHE-006,Alum_Casting,EA,2.08,15.62
SKU-2026-21557,SUP-PUN-077,Steel_Forging,EA,2.57,39.24
SKU-2026-21558,SUP-CHE-000,Electronics,EA,1.65,45.31
SKU-2026-21559,SUP-CHE-116,Electronics,EA,1.27,43.53
SKU-2026-21560,SUP-PUN-074,Steel_Forging,EA,2.62,49.99
SKU-2026-21561,SUP-PUN-039,Electronics,EA,2.37,38.71
SKU-2026-21562,SUP-NCR-073,Electronics,EA,8.18,16.14
SKU-2026-21563,SUP-PUN-074,Steel_Forging,EA,10.36,16.99
SKU-2026-21564,SUP-PUN-039,Alum_Casting,EA,0.69,37.86
SKU-2026-21565,SUP-NCR-118,Steel_Forging,EA,9.94,21.79
SKU-2026-21566,SUP-NCR-027,Steel_Forging,EA,0.93,36.97
SKU-2026-21567,SUP-CHE-032,Electronics,KG,11.32,45.31
SKU-2026-21568,SUP-PUN-112,Alum_Casting,EA,2.27,17.07
SKU-2026-21569,SUP-NCR-106,Electronics,KG,1.12,43.65
SKU-2026-21570,SUP-NCR-013,Steel_Forging,KG,13.36,11.91
SKU-2026-21571,SUP-PUN-063,Alum_Casting,KG,8.55,43.37
SKU-2026-21572,SUP-PUN-076,Electronics,EA,3.13,7.05
SKU-2026-21573,SUP-CHE-084,Steel_Forging,EA,2.55,23.6
SKU-2026-21574,SUP-PUN-112,Electronics,EA,2.12,42.62
SKU-2026-21575,SUP-NCR-012,Electronics,EA,6.22,17.24
SKU-2026-21576,SUP-CHE-081,Electronics,EA,12.42,15.66
SKU-2026-21577,SUP-NCR-054,Alum_Casting,KG,5.15,28.35
SKU-2026-21578,SUP-NCR-098,Electronics,EA,5.66,37.3
SKU-2026-21579,SUP-CHE-048,Steel_Forging,KG,1.5,15.86
SKU-2026-21580,SUP-PUN-024,Steel_Forging,EA,14.73,13.92
SKU-2026-21581,SUP-CHE-080,Steel_Forging,EA,4.68,5.59
SKU-2026-21582,SUP-CHE-086,Steel_Forging,EA,4.74,11.48
SKU-2026-21583,SUP-PUN-008,Electronics,EA,3.07,42.67
SKU-2026-21584,SUP-NCR-102,Alum_Casting,KG,4.91,43.37
SKU-2026-21585,SUP-CHE-080,Electronics,EA,5.33,48.72
SKU-2026-21586,SUP-NCR-100,Steel_Forging,EA,4.38,5.15
SKU-2026-21587,SUP-CHE-084,Electronics,EA,0.71,7.24
SKU-2026-21588,SUP-PUN-018,Steel_Forging,EA,8.33,27.22
SKU-2026-21589,SUP-PUN-075,Steel_Forging,EA,4.67,34.6
SKU-2026-21590,SUP-NCR-058,Steel_Forging,EA,6.87,16.67
SKU-2026-21591,SUP-PUN-055,Electronics,EA,11.52,34.89
SKU-2026-21592,SUP-NCR-082,Electronics,EA,5.22,13.57
SKU-2026-21593,SUP-PUN-065,Alum_Casting,KG,2.22,11.49
SKU-2026-21594,SUP-PUN-057,Alum_Casting,EA,5.53,40.16
SKU-2026-21595,SUP-NCR-067,Alum_Casting,EA,5.86,7.82
SKU-2026-21596,SUP-NCR-001,Electronics,EA,1.47,30.38
SKU-2026-21597,SUP-CHE-019,Steel_Forging,KG,4.44,25.06
SKU-2026-21598,SUP-PUN-059,Electronics,EA,2.0,48.33
SKU-2026-21599,SUP-CHE-086,Alum_Casting,EA,5.78,12.76
SKU-2026-21600,SUP-NCR-102,Electronics,EA,2.82,11.28
SKU-2026-21601,SUP-CHE-043,Alum_Casting,EA,2.21,15.31
SKU-2026-21602,SUP-PUN-024,Electronics,EA,2.0,9.61
SKU-2026-21603,SUP-NCR-013,Electronics,EA,8.38,12.68
SKU-2026-21604,SUP-PUN-039,Steel_Forging,EA,3.69,38.93
SKU-2026-21605,SUP-CHE-070,Electronics,EA,1.04,25.44
SKU-2026-21606,SUP-PUN-018,Steel_Forging,EA,5.52,27.98
SKU-2026-21607,SUP-NCR-002,Electronics,EA,6.17,39.66
SKU-2026-21608,SUP-NCR-012,Electronics,KG,1.21,20.6
SKU-2026-21609,SUP-CHE-119,Alum_Casting,KG,0.92,38.94
SKU-2026-21610,SUP-CHE-026,Steel_Forging,EA,5.01,12.69
SKU-2026-21611,SUP-CHE-009,Alum_Casting,EA,5.07,16.05
SKU-2026-21612,SUP-PUN-044,Alum_Casting,KG,2.47,48.43
SKU-2026-21613,SUP-PUN-039,Steel_Forging,EA,5.16,12.97
SKU-2026-21614,SUP-PUN-047,Electronics,EA,3.35,44.37
SKU-2026-21615,SUP-PUN-110,Steel_Forging,EA,5.4,29.31
SKU-2026-21616,SUP-CHE-089,Electronics,EA,3.2,41.22
SKU-2026-21617,SUP-NCR-114,Electronics,EA,2.23,31.28
SKU-2026-21618,SUP-NCR-060,Electronics,EA,4.82,19.72
SKU-2026-21619,SUP-NCR-098,Alum_Casting,EA,1.14,20.95
SKU-2026-21620,SUP-CHE-092,Alum_Casting,EA,1.69,9.23
SKU-2026-21621,SUP-CHE-006,Electronics,EA,4.13,49.15
SKU-2026-21622,SUP-PUN-074,Steel_Forging,KG,3.03,17.42
SKU-2026-21623,SUP-PUN-109,Steel_Forging,EA,10.39,6.8
SKU-2026-21624,SUP-PUN-020,Electronics,EA,4.43,16.37
SKU-2026-21625,SUP-NCR-073,Steel_Forging,EA,12.53,35.63
SKU-2026-21626,SUP-NCR-093,Electronics,KG,4.88,19.64
SKU-2026-21627,SUP-PUN-037,Alum_Casting,EA,4.58,19.68
SKU-2026-21628,SUP-NCR-035,Steel_Forging,EA,1.7,12.89
SKU-2026-21629,SUP-PUN-117,Steel_Forging,EA,1.79,45.69
SKU-2026-21630,SUP-PUN-072,Electronics,EA,2.57,30.79
SKU-2026-21631,SUP-PUN-050,Electronics,EA,3.17,27.84
SKU-2026-21632,SUP-NCR-060,Steel_Forging,EA,9.87,38.22
SKU-2026-21633,SUP-NCR-027,Steel_Forging,EA,2.91,12.78
SKU-2026-21634,SUP-NCR-118,Steel_Forging,KG,7.98,45.81
SKU-2026-21635,SUP-PUN-037,Steel_Forging,EA,3.54,31.83
SKU-2026-21636,SUP-CHE-090,Alum_Casting,EA,3.23,5.4
SKU-2026-21637,SUP-NCR-001,Steel_Forging,EA,6.29,21.89
SKU-2026-21638,SUP-CHE-089,Alum_Casting,EA,4.61,31.66
SKU-2026-21639,SUP-CHE-030,Alum_Casting,EA,4.47,36.56
SKU-2026-21640,SUP-PUN-063,Alum_Casting,EA,2.96,35.82
SKU-2026-21641,SUP-CHE-090,Electronics,EA,5.42,37.46
SKU-2026-21642,SUP-CHE-004,Steel_Forging,EA,4.43,44.35
SKU-2026-21643,SUP-CHE-041,Steel_Forging,EA,3.09,39.63
SKU-2026-21644,SUP-PUN-055,Alum_Casting,KG,6.03,45.91
SKU-2026-21645,SUP-PUN-074,Alum_Casting,KG,2.8,19.74
SKU-2026-21646,SUP-PUN-003,Steel_Forging,EA,2.87,16.36
SKU-2026-21647,SUP-PUN-007,Electronics,EA,2.35,34.18
SKU-2026-21648,SUP-CHE-113,Alum_Casting,EA,4.71,21.58
SKU-2026-21649,SUP-CHE-041,Steel_Forging,EA,6.25,24.57
SKU-2026-21650,SUP-NCR-071,Electronics,EA,6.96,24.99
SKU-2026-21651,SUP-NCR-001,Alum_Casting,EA,0.7,47.97
SKU-2026-21652,SUP-PUN-007,Steel_Forging,KG,8.32,15.43
SKU-2026-21653,SUP-PUN-020,Steel_Forging,EA,4.49,47.6
SKU-2026-21654,SUP-NCR-035,Steel_Forging,EA,12.18,14.58
SKU-2026-21655,SUP-CHE-086,Electronics,EA,9.48,17.45
SKU-2026-21656,SUP-NCR-013,Steel_Forging,KG,4.68,44.86
SKU-2026-21657,SUP-NCR-046,Steel_Forging,EA,7.93,40.47
SKU-2026-21658,SUP-NCR-049,Alum_Casting,EA,12.41,42.26
SKU-2026-21659,SUP-CHE-022,Electronics,KG,4.46,35.24
SKU-2026-21660,SUP-NCR-069,Electronics,EA,0.44,43.1
SKU-2026-21661,SUP-CHE-019,Alum_Casting,KG,4.92,18.69
SKU-2026-21662,SUP-NCR-034,Electronics,EA,4.95,27.51
SKU-2026-21663,SUP-PUN-007,Electronics,EA,6.39,37.95
SKU-2026-21664,SUP-CHE-026,Steel_Forging,EA,0.79,30.65
SKU-2026-21665,SUP-PUN-059,Alum_Casting,EA,3.09,30.9
SKU-2026-21666,SUP-NCR-027,Electronics,EA,1.14,30.0
SKU-2026-21667,SUP-NCR-021,Alum_Casting,KG,2.36,20.03
SKU-2026-21668,SUP-PUN-023,Electronics,EA,0.96,29.62
SKU-2026-21669,SUP-PUN-109,Alum_Casting,EA,4.78,8.08
SKU-2026-21670,SUP-PUN-018,Alum_Casting,KG,1.81,11.06
SKU-2026-21671,SUP-CHE-088,Steel_Forging,EA,3.99,31.49
SKU-2026-21672,SUP-CHE-032,Alum_Casting,EA,15.83,10.59
SKU-2026-21673,SUP-CHE-041,Alum_Casting,EA,1.56,33.46
SKU-2026-21674,SUP-CHE-036,Alum_Casting,EA,0.58,14.25
SKU-2026-21675,SUP-CHE-079,Alum_Casting,EA,2.8,9.74
SKU-2026-21676,SUP-NCR-093,Steel_Forging,EA,7.34,36.41
SKU-2026-21677,SUP-NCR-001,Steel_Forging,KG,3.59,7.03
SKU-2026-21678,SUP-PUN-031,Steel_Forging,EA,4.36,48.46
SKU-2026-21679,SUP-PUN-025,Steel_Forging,EA,0.52,25.12
SKU-2026-21680,SUP-NCR-002,Alum_Casting,EA,6.02,46.45
SKU-2026-21681,SUP-PUN-108,Alum_Casting,KG,5.44,10.57
SKU-2026-21682,SUP-PUN-040,Steel_Forging,KG,2.35,6.19
SKU-2026-21683,SUP-CHE-062,Steel_Forging,EA,0.23,41.02
SKU-2026-21684,SUP-NCR-098,Alum_Casting,EA,11.76,24.79
SKU-2026-21685,SUP-NCR-078,Electronics,EA,7.95,38.91
SKU-2026-21686,SUP-NCR-107,Alum_Casting,EA,3.94,32.26
SKU-2026-21687,SUP-CHE-086,Alum_Casting,EA,3.46,33.56
SKU-2026-21688,SUP-CHE-033,Steel_Forging,KG,6.47,26.45
SKU-2026-21689,SUP-NCR-013,Steel_Forging,KG,0.35,19.59
SKU-2026-21690,SUP-PUN-017,Alum_Casting,EA,9.14,16.66
SKU-2026-21691,SUP-CHE-009,Steel_Forging,EA,3.89,22.0
SKU-2026-21692,SUP-CHE-070,Alum_Casting,EA,0.99,12.44
SKU-2026-21693,SUP-PUN-064,Steel_Forging,EA,3.94,23.36
SKU-2026-21694,SUP-CHE-092,Steel_Forging,EA,6.4,25.89
SKU-2026-21695,SUP-PUN-110,Electronics,EA,1.11,9.55
SKU-2026-21696,SUP-NCR-098,Steel_Forging,EA,2.41,40.76
SKU-2026-21697,SUP-PUN-023,Electronics,EA,7.31,34.93
SKU-2026-21698,SUP-CHE-022,Alum_Casting,KG,2.5,14.92
